id_cliente;nome_cliente;idade;data_atendimento;serviço;produto_vendido;valor_serviço;valor_produto
C108;Dr. Luiz Fernando Porto;48;2024-04-02;Depilação de orelha;Balm;35;49
C170;Dr. Noah Farias;18;2024-04-02;Combo 2;Shampoo de barba;100;49
C029;Pedro Miguel da Cunha;22;2024-04-02;Corte de Cabelo;Shampoo de barba;70;49
C211;Cauê Almeida;29;2024-04-02;Corte de Cabelo;;70;0
C187;Ian Moraes;59;2024-04-02;Barba Modelada;;55;0
C187;Ian Moraes;59;2024-04-02;Corte de Cabelo;Shampoo de barba;70;49
C190;Luiz Felipe Carvalho;30;2024-04-02;Combo 1;;110;0
C217;Thales Ferreira;33;2024-04-02;Limpeza de pele;;45;0
C019;Calebe Gomes;5;2024-04-02;Corte de Cabelo;Pomada de cabelo;70;89
C229;Fernando Castro;14;2024-04-02;Corte de Cabelo;;70;0
C083;Samuel Azevedo;9;2024-04-02;Corte de Cabelo;;70;0
C033;Marcelo Ribeiro;21;2024-04-02;Barba Modelada;Shampoo de barba;55;49
C195;Dr. João Felipe Lopes;72;2024-04-02;Barba Modelada;;55;0
C101;Rodrigo Ferreira;73;2024-04-02;Corte de Cabelo;;70;0
C004;Sr. Davi Luiz Gomes;33;2024-04-02;Depilação de nariz;;35;0
C216;Thales Almeida;62;2024-04-03;Combo 1;;110;0
C020;Sr. Calebe Peixoto;73;2024-04-03;Corte de Cabelo;;70;0
C122;Nathan Moura;50;2024-04-03;Combo 2;;100;0
C179;Dr. Vitor Barbosa;29;2024-04-03;Barba Modelada;;55;0
C084;Nicolas Oliveira;31;2024-04-03;Barba Modelada;Balm;55;49
C059;Sr. Caio Teixeira;12;2024-04-03;Combo 1;;110;0
C169;Alexandre Gomes;70;2024-04-03;Combo 1;Shampoo de barba;110;49
C008;Dr. Calebe Caldeira;71;2024-04-03;Depilação de orelha;;35;0
C243;Diogo Ribeiro;61;2024-04-03;Limpeza de pele;Balm;45;49
C021;Breno Nogueira;27;2024-04-03;Corte de Cabelo;Pomada de cabelo;70;89
C124;Dr. Gustavo Henrique Rodrigues;61;2024-04-03;Combo 2;Shampoo de barba;100;49
C027;Dr. Kaique Farias;37;2024-04-04;Combo 1;Shampoo de barba;110;49
C054;Joaquim Caldeira;26;2024-04-04;Corte de Cabelo;;70;0
C187;Ian Moraes;59;2024-04-04;Barba Modelada;;55;0
C109;Luiz Otávio Santos;30;2024-04-04;Depilação de orelha;;35;0
C190;Luiz Felipe Carvalho;30;2024-04-04;Combo 2;Pomada de cabelo;100;89
C139;Luiz Felipe Pinto;35;2024-04-04;Corte de Cabelo;Pomada de cabelo;70;89
C032;Gabriel Teixeira;37;2024-04-04;Corte a Maquina;Balm;55;49
C086;Sr. Davi Lucas Vieira;42;2024-04-04;Combo 1;Shampoo de barba;110;49
C165;Vitor Novaes;12;2024-04-04;Combo 1;;110;0
C019;Calebe Gomes;5;2024-04-04;Combo 1;;110;0
C088;Sr. Bruno Rocha;36;2024-04-04;Corte de Cabelo;Pomada de cabelo;70;89
C045;Luiz Gustavo Oliveira;60;2024-04-04;Hidratação;;70;0
C120;Gabriel Rodrigues;10;2024-04-05;Corte a Maquina;Balm;55;49
C209;Lorenzo Martins;37;2024-04-05;Corte de Cabelo;;70;0
C099;Lucas Gabriel Almeida;19;2024-04-05;Corte de Cabelo;;70;0
C239;Danilo Pinto;19;2024-04-05;Corte de Cabelo;Pomada de cabelo;70;89
C152;Heitor Vieira;69;2024-04-05;Limpeza de pele;Pomada de cabelo;45;89
C048;Otávio Araújo;50;2024-04-05;Limpeza de pele;Balm;45;49
C023;Luiz Gustavo Moreira;55;2024-04-05;Combo 1;Shampoo de barba;110;49
C002;Raul da Rocha;5;2024-04-05;Combo 1;Balm;110;49
C184;Sr. Alexandre Silva;49;2024-04-05;Corte de Cabelo;;70;0
C109;Luiz Otávio Santos;30;2024-04-05;Sobrancelha;;35;0
C161;Luiz Miguel Sales;32;2024-04-05;Corte de Cabelo;;70;0
C142;Enzo da Mota;66;2024-04-05;Corte de Cabelo;;70;0
C072;João Lucas Cunha;79;2024-04-05;Combo 1;;110;0
C087;Augusto Nunes;53;2024-04-05;Corte a Maquina;;55;0
C211;Cauê Almeida;29;2024-04-05;Acabamento;Pomada de cabelo;28;89
C102;Kevin Moraes;70;2024-04-05;Corte de Cabelo;;70;0
C113;Luiz Gustavo Rocha;13;2024-04-05;Corte a Maquina;;55;0
C063;Marcos Vinicius da Mata;37;2024-04-05;Corte de Cabelo;;70;0
C016;Levi Pereira;31;2024-04-05;Corte de Cabelo;;70;0
C200;Murilo Almeida;11;2024-04-06;Corte de Cabelo;;70;0
C099;Lucas Gabriel Almeida;19;2024-04-06;Corte a Maquina;;55;0
C028;Davi Lucas da Costa;2;2024-04-06;Corte de Cabelo;;70;0
C042;João Vitor Cardoso;79;2024-04-06;Combo 1;;110;0
C029;Pedro Miguel da Cunha;22;2024-04-06;Sobrancelha;Shampoo de barba;35;49
C207;Pietro Caldeira;67;2024-04-06;Combo 1;;110;0
C239;Danilo Pinto;19;2024-04-06;Combo 1;;110;0
C239;Danilo Pinto;19;2024-04-06;Corte de Cabelo;;70;0
C185;Dr. Marcelo Silva;58;2024-04-06;Combo 1;Pomada de cabelo;110;89
C164;Nathan Cardoso;74;2024-04-07;Barba Modelada;;55;0
C208;João Pedro Teixeira;32;2024-04-07;Barba Modelada;;55;0
C079;João Guilherme Dias;36;2024-04-07;Combo 1;;110;0
C247;Dr. Danilo Caldeira;72;2024-04-07;Acabamento;;28;0
C196;Gabriel Peixoto;31;2024-04-07;Combo 1;;110;0
C077;Igor Pereira;61;2024-04-07;Depilação de orelha;Pomada de cabelo;35;89
C074;Lucas Gabriel Azevedo;70;2024-04-07;Corte de Cabelo;;70;0
C127;Luiz Otávio da Rocha;72;2024-04-07;Corte de Cabelo;;70;0
C223;Samuel Souza;57;2024-04-08;Acabamento;;28;0
C173;Lucca da Paz;72;2024-04-08;Combo 2;;100;0
C107;Dr. Gabriel Souza;53;2024-04-08;Depilação de nariz;;35;0
C005;Dr. Enrico Ribeiro;30;2024-04-08;Acabamento;Pomada de cabelo;28;89
C209;Lorenzo Martins;37;2024-04-08;Sobrancelha;;35;0
C173;Lucca da Paz;72;2024-04-08;Corte de Cabelo;;70;0
C124;Dr. Gustavo Henrique Rodrigues;61;2024-04-08;Hidratação;Shampoo de barba;70;49
C216;Thales Almeida;62;2024-04-08;Corte de Cabelo;;70;0
C002;Raul da Rocha;5;2024-04-08;Corte a Maquina;;55;0
C022;Danilo Fernandes;71;2024-04-09;Corte de Cabelo;;70;0
C126;Davi da Cunha;34;2024-04-09;Barba Modelada;Shampoo de barba;55;49
C134;Heitor Moura;39;2024-04-09;Combo 1;Shampoo de barba;110;49
C136;Dr. Levi Cunha;22;2024-04-09;Corte de Cabelo;;70;0
C074;Lucas Gabriel Azevedo;70;2024-04-09;Corte de Cabelo;;70;0
C043;Dr. Kaique Campos;35;2024-04-09;Corte de Cabelo;;70;0
C243;Diogo Ribeiro;61;2024-04-09;Corte a Maquina;;55;0
C207;Pietro Caldeira;67;2024-04-09;Sobrancelha;Balm;35;49
C035;Cauê Pereira;45;2024-04-09;Corte de Cabelo;;70;0
C242;Davi Novaes;37;2024-04-09;Corte de Cabelo;;70;0
C063;Marcos Vinicius da Mata;37;2024-04-09;Combo 1;;110;0
C111;Antônio Alves;67;2024-04-09;Barba Modelada;;55;0
C181;Dr. Enzo Gabriel Pinto;27;2024-04-09;Corte a Maquina;Shampoo de barba;55;49
C187;Ian Moraes;59;2024-04-09;Corte de Cabelo;;70;0
C184;Sr. Alexandre Silva;49;2024-04-09;Corte de Cabelo;Shampoo de barba;70;49
C237;Luiz Gustavo Gonçalves;70;2024-04-10;Depilação de orelha;Balm;35;49
C150;Pedro Henrique Pereira;22;2024-04-10;Combo 1;Balm;110;49
C233;Sr. Thomas Silva;15;2024-04-10;Combo 1;Balm;110;49
C117;Henrique Barros;22;2024-04-10;Acabamento;Pomada de cabelo;28;89
C234;Joaquim Fernandes;33;2024-04-10;Barba Modelada;;55;0
C019;Calebe Gomes;5;2024-04-10;Combo 1;Balm;110;49
C107;Dr. Gabriel Souza;53;2024-04-10;Combo 2;;100;0
C013;Ryan Porto;5;2024-04-10;Corte de Cabelo;Pomada de cabelo;70;89
C123;Diogo Mendes;78;2024-04-10;Corte de Cabelo;;70;0
C084;Nicolas Oliveira;31;2024-04-10;Corte a Maquina;;55;0
C142;Enzo da Mota;66;2024-04-10;Corte a Maquina;;55;0
C105;João Vitor Cunha;56;2024-04-10;Combo 1;;110;0
C105;João Vitor Cunha;56;2024-04-11;Combo 1;Shampoo de barba;110;49
C112;Dr. Erick Ferreira;65;2024-04-11;Corte a Maquina;;55;0
C207;Pietro Caldeira;67;2024-04-11;Corte a Maquina;;55;0
C092;Marcos Vinicius Nogueira;42;2024-04-11;Depilação de orelha;Shampoo de barba;35;49
C086;Sr. Davi Lucas Vieira;42;2024-04-11;Barba Modelada;Shampoo de barba;55;49
C041;Arthur Silveira;46;2024-04-11;Combo 2;Pomada de cabelo;100;89
C105;João Vitor Cunha;56;2024-04-11;Combo 2;;100;0
C169;Alexandre Gomes;70;2024-04-11;Combo 1;;110;0
C068;Thomas Melo;47;2024-04-11;Barba Modelada;;55;0
C119;Erick Caldeira;78;2024-04-11;Barba Modelada;;55;0
C240;Benjamin Lima;56;2024-04-11;Corte de Cabelo;;70;0
C156;João Felipe das Neves;64;2024-04-11;Combo 1;;110;0
C238;Dr. Heitor da Costa;59;2024-04-11;Acabamento;;28;0
C079;João Guilherme Dias;36;2024-04-11;Combo 1;Balm;110;49
C154;João Guilherme Ribeiro;78;2024-04-11;Corte de Cabelo;;70;0
C083;Samuel Azevedo;9;2024-04-11;Corte de Cabelo;;70;0
C208;João Pedro Teixeira;32;2024-04-11;Barba Modelada;;55;0
C230;Enzo Alves;9;2024-04-12;Combo 1;;110;0
C210;João Miguel da Paz;64;2024-04-12;Limpeza de pele;Shampoo de barba;45;49
C110;Diego Moraes;19;2024-04-12;Combo 1;;110;0
C239;Danilo Pinto;19;2024-04-12;Combo 1;Balm;110;49
C161;Luiz Miguel Sales;32;2024-04-12;Combo 1;Shampoo de barba;110;49
C010;Benjamin Fernandes;77;2024-04-12;Sobrancelha;;35;0
C155;Dr. Davi Lucca Aragão;43;2024-04-12;Acabamento;;28;0
C152;Heitor Vieira;69;2024-04-12;Corte de Cabelo;;70;0
C224;Noah Nascimento;47;2024-04-12;Barba Modelada;Pomada de cabelo;55;89
C120;Gabriel Rodrigues;10;2024-04-12;Combo 1;Shampoo de barba;110;49
C155;Dr. Davi Lucca Aragão;43;2024-04-12;Corte de Cabelo;;70;0
C165;Vitor Novaes;12;2024-04-12;Corte de Cabelo;;70;0
C022;Danilo Fernandes;71;2024-04-12;Corte de Cabelo;;70;0
C029;Pedro Miguel da Cunha;22;2024-04-12;Limpeza de pele;;45;0
C038;Sr. João Miguel Alves;50;2024-04-13;Corte de Cabelo;;70;0
C179;Dr. Vitor Barbosa;29;2024-04-13;Combo 1;Balm;110;49
C176;Lucas Gabriel Costela;69;2024-04-13;Depilação de orelha;;35;0
C128;Gustavo Henrique Cardoso;3;2024-04-13;Combo 1;Balm;110;49
C010;Benjamin Fernandes;77;2024-04-13;Combo 1;;110;0
C099;Lucas Gabriel Almeida;19;2024-04-13;Corte a Maquina;;55;0
C097;Nicolas Gomes;20;2024-04-13;Barba Modelada;Shampoo de barba;55;49
C104;Lucas Gabriel Gomes;76;2024-04-13;Corte de Cabelo;;70;0
C036;Dr. Davi Lucas Azevedo;15;2024-04-13;Corte de Cabelo;;70;0
C246;Sr. Cauê da Costa;58;2024-04-13;Corte a Maquina;;55;0
C118;Ryan Cavalcanti;56;2024-04-13;Combo 2;;100;0
C087;Augusto Nunes;53;2024-04-14;Combo 1;;110;0
C165;Vitor Novaes;12;2024-04-14;Corte de Cabelo;;70;0
C114;João Gabriel da Mota;8;2024-04-14;Corte de Cabelo;;70;0
C086;Sr. Davi Lucas Vieira;42;2024-04-14;Corte a Maquina;;55;0
C202;Breno Vieira;31;2024-04-14;Limpeza de pele;;45;0
C079;João Guilherme Dias;36;2024-04-14;Corte de Cabelo;;70;0
C131;Enzo Gabriel Porto;36;2024-04-14;Combo 1;Balm;110;49
C100;Marcos Vinicius Novaes;33;2024-04-14;Corte de Cabelo;;70;0
C060;Marcos Vinicius Lopes;31;2024-04-14;Limpeza de pele;;45;0
C228;Benjamin Carvalho;8;2024-04-14;Corte de Cabelo;;70;0
C250;Pedro Lucas Martins;71;2024-04-14;Sobrancelha;;35;0
C129;Eduardo Nunes;16;2024-04-15;Corte de Cabelo;;70;0
C233;Sr. Thomas Silva;15;2024-04-15;Combo 1;Balm;110;49
C125;Dr. Daniel Cardoso;69;2024-04-15;Combo 2;;100;0
C203;Renan da Mota;10;2024-04-15;Combo 1;;110;0
C023;Luiz Gustavo Moreira;55;2024-04-15;Corte a Maquina;;55;0
C203;Renan da Mota;10;2024-04-15;Corte de Cabelo;;70;0
C069;Pedro Henrique Pires;28;2024-04-15;Combo 1;;110;0
C026;João Felipe Cavalcanti;77;2024-04-15;Combo 2;;100;0
C196;Gabriel Peixoto;31;2024-04-15;Limpeza de pele;;45;0
C077;Igor Pereira;61;2024-04-15;Combo 1;;110;0
C004;Sr. Davi Luiz Gomes;33;2024-04-15;Hidratação;;70;0
C076;Marcelo Mendes;22;2024-04-15;Limpeza de pele;;45;0
C043;Dr. Kaique Campos;35;2024-04-16;Acabamento;;28;0
C224;Noah Nascimento;47;2024-04-16;Barba Modelada;;55;0
C035;Cauê Pereira;45;2024-04-16;Combo 1;;110;0
C004;Sr. Davi Luiz Gomes;33;2024-04-16;Depilação de orelha;;35;0
C135;Lucas Costa;57;2024-04-16;Corte de Cabelo;Pomada de cabelo;70;89
C097;Nicolas Gomes;20;2024-04-16;Combo 2;;100;0
C236;Eduardo Ramos;26;2024-04-16;Corte de Cabelo;;70;0
C003;Dr. Daniel Vieira;37;2024-04-16;Corte a Maquina;;55;0
C055;Sr. Joaquim Cavalcanti;10;2024-04-16;Corte de Cabelo;;70;0
C171;Erick Ferreira;18;2024-04-16;Barba Modelada;;55;0
C060;Marcos Vinicius Lopes;31;2024-04-16;Corte de Cabelo;;70;0
C239;Danilo Pinto;19;2024-04-16;Barba Modelada;;55;0
C161;Luiz Miguel Sales;32;2024-04-17;Corte de Cabelo;;70;0
C010;Benjamin Fernandes;77;2024-04-17;Combo 2;;100;0
C181;Dr. Enzo Gabriel Pinto;27;2024-04-17;Depilação de nariz;;35;0
C241;Bruno Souza;25;2024-04-17;Depilação de nariz;Pomada de cabelo;35;89
C060;Marcos Vinicius Lopes;31;2024-04-17;Hidratação;Balm;70;49
C164;Nathan Cardoso;74;2024-04-17;Combo 1;Shampoo de barba;110;49
C020;Sr. Calebe Peixoto;73;2024-04-17;Corte a Maquina;;55;0
C119;Erick Caldeira;78;2024-04-17;Combo 1;;110;0
C241;Bruno Souza;25;2024-04-17;Barba Modelada;;55;0
C229;Fernando Castro;14;2024-04-17;Combo 1;Balm;110;49
C037;André da Paz;13;2024-04-18;Corte de Cabelo;;70;0
C090;Yuri Fernandes;29;2024-04-18;Combo 1;;110;0
C019;Calebe Gomes;5;2024-04-18;Combo 1;Shampoo de barba;110;49
C041;Arthur Silveira;46;2024-04-18;Combo 1;;110;0
C105;João Vitor Cunha;56;2024-04-18;Combo 1;;110;0
C250;Pedro Lucas Martins;71;2024-04-18;Combo 2;;100;0
C151;Cauê Oliveira;71;2024-04-18;Barba Modelada;Pomada de cabelo;55;89
C208;João Pedro Teixeira;32;2024-04-18;Corte de Cabelo;Balm;70;49
C101;Rodrigo Ferreira;73;2024-04-18;Barba Modelada;Shampoo de barba;55;49
C083;Samuel Azevedo;9;2024-04-18;Corte a Maquina;;55;0
C102;Kevin Moraes;70;2024-04-18;Combo 1;;110;0
C091;Marcos Vinicius Castro;74;2024-04-18;Combo 1;;110;0
C150;Pedro Henrique Pereira;22;2024-04-18;Limpeza de pele;;45;0
C215;Dr. Luiz Gustavo da Luz;75;2024-04-18;Corte de Cabelo;;70;0
C167;Marcos Vinicius Ferreira;64;2024-04-18;Limpeza de pele;;45;0
C225;Sr. João Felipe Pires;56;2024-04-18;Depilação de nariz;;35;0
C210;João Miguel da Paz;64;2024-04-18;Corte de Cabelo;;70;0
C123;Diogo Mendes;78;2024-04-18;Combo 1;;110;0
C168;Bruno Pires;10;2024-04-18;Corte de Cabelo;;70;0
C142;Enzo da Mota;66;2024-04-18;Combo 2;;100;0
C148;Sr. Enrico Teixeira;21;2024-04-18;Combo 1;Balm;110;49
C249;Bryan da Mata;8;2024-04-19;Combo 1;;110;0
C139;Luiz Felipe Pinto;35;2024-04-19;Barba Modelada;;55;0
C133;Kevin Silva;16;2024-04-19;Combo 1;;110;0
C003;Dr. Daniel Vieira;37;2024-04-19;Corte de Cabelo;Pomada de cabelo;70;89
C183;Sr. Enrico das Neves;53;2024-04-19;Combo 1;;110;0
C137;Danilo Viana;60;2024-04-19;Combo 1;Balm;110;49
C163;Thomas Cardoso;32;2024-04-19;Corte de Cabelo;;70;0
C134;Heitor Moura;39;2024-04-19;Corte a Maquina;Shampoo de barba;55;49
C032;Gabriel Teixeira;37;2024-04-19;Combo 1;;110;0
C124;Dr. Gustavo Henrique Rodrigues;61;2024-04-19;Combo 1;;110;0
C037;André da Paz;13;2024-04-19;Combo 1;;110;0
C171;Erick Ferreira;18;2024-04-19;Combo 2;;100;0
C043;Dr. Kaique Campos;35;2024-04-19;Corte de Cabelo;Pomada de cabelo;70;89
C045;Luiz Gustavo Oliveira;60;2024-04-19;Barba Modelada;;55;0
C151;Cauê Oliveira;71;2024-04-19;Combo 1;Shampoo de barba;110;49
C240;Benjamin Lima;56;2024-04-19;Corte de Cabelo;;70;0
C141;Noah Freitas;24;2024-04-19;Corte de Cabelo;;70;0
C081;Pedro Henrique da Cruz;30;2024-04-20;Combo 1;;110;0
C048;Otávio Araújo;50;2024-04-20;Combo 1;;110;0
C034;João Moraes;29;2024-04-20;Corte de Cabelo;;70;0
C150;Pedro Henrique Pereira;22;2024-04-20;Barba Modelada;Shampoo de barba;55;49
C219;Lucca Nogueira;54;2024-04-20;Barba Modelada;;55;0
C038;Sr. João Miguel Alves;50;2024-04-20;Depilação de nariz;;35;0
C136;Dr. Levi Cunha;22;2024-04-20;Combo 2;Balm;100;49
C217;Thales Ferreira;33;2024-04-20;Combo 1;Shampoo de barba;110;49
C052;Pedro Miguel Sales;48;2024-04-20;Corte de Cabelo;Balm;70;49
C243;Diogo Ribeiro;61;2024-04-20;Corte a Maquina;;55;0
C065;Vinicius Aragão;48;2024-04-20;Depilação de orelha;Shampoo de barba;35;49
C001;Carlos Eduardo Silveira;16;2024-04-20;Combo 1;;110;0
C220;Lorenzo Alves;26;2024-04-20;Corte de Cabelo;;70;0
C121;Eduardo Nascimento;51;2024-04-20;Combo 2;;100;0
C167;Marcos Vinicius Ferreira;64;2024-04-20;Barba Modelada;;55;0
C187;Ian Moraes;59;2024-04-21;Corte de Cabelo;;70;0
C116;Lucca Moraes;21;2024-04-21;Depilação de orelha;Balm;35;49
C229;Fernando Castro;14;2024-04-21;Corte de Cabelo;;70;0
C244;Sr. Benjamin Moura;33;2024-04-21;Barba Modelada;Balm;55;49
C051;Lorenzo Fernandes;39;2024-04-21;Corte de Cabelo;;70;0
C031;Emanuel Farias;45;2024-04-21;Combo 1;;110;0
C023;Luiz Gustavo Moreira;55;2024-04-21;Corte de Cabelo;;70;0
C091;Marcos Vinicius Castro;74;2024-04-21;Corte de Cabelo;;70;0
C219;Lucca Nogueira;54;2024-04-21;Limpeza de pele;;45;0
C205;Luiz Felipe Almeida;44;2024-04-21;Corte de Cabelo;Pomada de cabelo;70;89
C147;Miguel Alves;27;2024-04-21;Corte de Cabelo;;70;0
C197;Dr. Lucca Porto;77;2024-04-21;Combo 1;;110;0
C196;Gabriel Peixoto;31;2024-04-21;Barba Modelada;;55;0
C030;Lorenzo Santos;56;2024-04-21;Corte de Cabelo;;70;0
C043;Dr. Kaique Campos;35;2024-04-21;Corte a Maquina;;55;0
C100;Marcos Vinicius Novaes;33;2024-04-21;Barba Modelada;Pomada de cabelo;55;89
C173;Lucca da Paz;72;2024-04-21;Combo 1;Pomada de cabelo;110;89
C074;Lucas Gabriel Azevedo;70;2024-04-21;Depilação de nariz;Shampoo de barba;35;49
C012;Yago Pereira;6;2024-04-22;Combo 1;Pomada de cabelo;110;89
C037;André da Paz;13;2024-04-22;Corte a Maquina;;55;0
C041;Arthur Silveira;46;2024-04-22;Barba Modelada;;55;0
C034;João Moraes;29;2024-04-22;Combo 2;;100;0
C211;Cauê Almeida;29;2024-04-22;Barba Modelada;;55;0
C113;Luiz Gustavo Rocha;13;2024-04-22;Corte de Cabelo;Pomada de cabelo;70;89
C193;Diego Campos;4;2024-04-22;Corte de Cabelo;;70;0
C014;Luiz Henrique Caldeira;13;2024-04-22;Corte de Cabelo;Balm;70;49
C010;Benjamin Fernandes;77;2024-04-22;Corte de Cabelo;;70;0
C246;Sr. Cauê da Costa;58;2024-04-22;Combo 1;;110;0
C241;Bruno Souza;25;2024-04-23;Combo 1;;110;0
C195;Dr. João Felipe Lopes;72;2024-04-23;Combo 1;Balm;110;49
C198;Dr. Luiz Miguel Vieira;30;2024-04-23;Limpeza de pele;;45;0
C079;João Guilherme Dias;36;2024-04-23;Corte de Cabelo;Pomada de cabelo;70;89
C118;Ryan Cavalcanti;56;2024-04-23;Corte de Cabelo;Balm;70;49
C087;Augusto Nunes;53;2024-04-23;Corte a Maquina;Shampoo de barba;55;49
C247;Dr. Danilo Caldeira;72;2024-04-23;Corte a Maquina;Pomada de cabelo;55;89
C060;Marcos Vinicius Lopes;31;2024-04-23;Corte a Maquina;;55;0
C226;Pedro Henrique Jesus;54;2024-04-23;Barba Modelada;Balm;55;49
C206;Sr. Bryan Rezende;11;2024-04-23;Combo 1;;110;0
C142;Enzo da Mota;66;2024-04-23;Barba Modelada;Shampoo de barba;55;49
C229;Fernando Castro;14;2024-04-23;Combo 1;;110;0
C192;Sr. João Lucas Ribeiro;45;2024-04-24;Combo 1;;110;0
C078;Luiz Fernando Costa;50;2024-04-24;Corte de Cabelo;;70;0
C141;Noah Freitas;24;2024-04-24;Hidratação;;70;0
C047;Diogo Lima;17;2024-04-24;Combo 1;;110;0
C156;João Felipe das Neves;64;2024-04-24;Corte a Maquina;Pomada de cabelo;55;89
C029;Pedro Miguel da Cunha;22;2024-04-24;Combo 1;;110;0
C150;Pedro Henrique Pereira;22;2024-04-24;Combo 1;;110;0
C179;Dr. Vitor Barbosa;29;2024-04-24;Corte a Maquina;;55;0
C017;Alexandre das Neves;66;2024-04-24;Corte a Maquina;Shampoo de barba;55;49
C189;Enzo Gomes;33;2024-04-24;Acabamento;;28;0
C106;Sr. Yago Jesus;76;2024-04-24;Combo 1;Shampoo de barba;110;49
C109;Luiz Otávio Santos;30;2024-04-24;Combo 2;;100;0
C132;João Vitor Azevedo;45;2024-04-24;Sobrancelha;Balm;35;49
C100;Marcos Vinicius Novaes;33;2024-04-25;Sobrancelha;;35;0
C173;Lucca da Paz;72;2024-04-25;Combo 2;;100;0
C100;Marcos Vinicius Novaes;33;2024-04-25;Combo 1;;110;0
C236;Eduardo Ramos;26;2024-04-25;Depilação de orelha;Balm;35;49
C014;Luiz Henrique Caldeira;13;2024-04-25;Corte de Cabelo;;70;0
C001;Carlos Eduardo Silveira;16;2024-04-25;Combo 1;Shampoo de barba;110;49
C013;Ryan Porto;5;2024-04-25;Corte de Cabelo;;70;0
C001;Carlos Eduardo Silveira;16;2024-04-25;Corte de Cabelo;;70;0
C112;Dr. Erick Ferreira;65;2024-04-26;Barba Modelada;;55;0
C112;Dr. Erick Ferreira;65;2024-04-26;Corte de Cabelo;;70;0
C114;João Gabriel da Mota;8;2024-04-26;Corte de Cabelo;;70;0
C014;Luiz Henrique Caldeira;13;2024-04-26;Combo 1;Pomada de cabelo;110;89
C102;Kevin Moraes;70;2024-04-26;Combo 1;;110;0
C024;Breno das Neves;30;2024-04-26;Corte de Cabelo;;70;0
C077;Igor Pereira;61;2024-04-26;Barba Modelada;Pomada de cabelo;55;89
C090;Yuri Fernandes;29;2024-04-26;Corte de Cabelo;Shampoo de barba;70;49
C060;Marcos Vinicius Lopes;31;2024-04-26;Combo 1;;110;0
C052;Pedro Miguel Sales;48;2024-04-26;Combo 2;Balm;100;49
C142;Enzo da Mota;66;2024-04-26;Corte de Cabelo;Balm;70;49
C134;Heitor Moura;39;2024-04-26;Corte de Cabelo;;70;0
C185;Dr. Marcelo Silva;58;2024-04-26;Sobrancelha;;35;0
C111;Antônio Alves;67;2024-04-27;Acabamento;Shampoo de barba;28;49
C209;Lorenzo Martins;37;2024-04-27;Combo 1;Shampoo de barba;110;49
C087;Augusto Nunes;53;2024-04-27;Limpeza de pele;;45;0
C196;Gabriel Peixoto;31;2024-04-27;Barba Modelada;;55;0
C123;Diogo Mendes;78;2024-04-27;Hidratação;;70;0
C120;Gabriel Rodrigues;10;2024-04-27;Combo 1;Shampoo de barba;110;49
C205;Luiz Felipe Almeida;44;2024-04-27;Corte de Cabelo;;70;0
C247;Dr. Danilo Caldeira;72;2024-04-27;Corte de Cabelo;;70;0
C217;Thales Ferreira;33;2024-04-27;Barba Modelada;;55;0
C010;Benjamin Fernandes;77;2024-04-28;Corte a Maquina;;55;0
C126;Davi da Cunha;34;2024-04-28;Acabamento;;28;0
C129;Eduardo Nunes;16;2024-04-28;Corte de Cabelo;Pomada de cabelo;70;89
C086;Sr. Davi Lucas Vieira;42;2024-04-28;Combo 1;;110;0
C147;Miguel Alves;27;2024-04-28;Combo 2;;100;0
C077;Igor Pereira;61;2024-04-28;Barba Modelada;;55;0
C039;Paulo Cardoso;14;2024-04-28;Corte a Maquina;Shampoo de barba;55;49
C181;Dr. Enzo Gabriel Pinto;27;2024-04-28;Depilação de nariz;Balm;35;49
C207;Pietro Caldeira;67;2024-04-28;Acabamento;Balm;28;49
C027;Dr. Kaique Farias;37;2024-04-28;Combo 1;;110;0
C073;Sr. Diogo da Luz;23;2024-04-28;Corte de Cabelo;;70;0
C065;Vinicius Aragão;48;2024-04-28;Depilação de orelha;;35;0
C150;Pedro Henrique Pereira;22;2024-04-28;Sobrancelha;;35;0
C007;Enzo Pires;15;2024-04-29;Combo 1;;110;0
C186;Rodrigo Castro;68;2024-04-29;Sobrancelha;Pomada de cabelo;35;89
C087;Augusto Nunes;53;2024-04-29;Acabamento;;28;0
C229;Fernando Castro;14;2024-04-29;Combo 1;;110;0
C170;Dr. Noah Farias;18;2024-04-29;Corte a Maquina;;55;0
C173;Lucca da Paz;72;2024-04-29;Corte de Cabelo;;70;0
C027;Dr. Kaique Farias;37;2024-04-29;Limpeza de pele;;45;0
C151;Cauê Oliveira;71;2024-04-29;Combo 1;;110;0
C151;Cauê Oliveira;71;2024-04-29;Corte a Maquina;;55;0
C186;Rodrigo Castro;68;2024-04-29;Corte de Cabelo;;70;0
C026;João Felipe Cavalcanti;77;2024-04-29;Combo 1;;110;0
C190;Luiz Felipe Carvalho;30;2024-04-29;Depilação de orelha;Shampoo de barba;35;49
C090;Yuri Fernandes;29;2024-04-29;Depilação de nariz;;35;0
C042;João Vitor Cardoso;79;2024-04-29;Combo 1;;110;0
C103;João Vitor Martins;35;2024-04-29;Sobrancelha;;35;0
C196;Gabriel Peixoto;31;2024-04-29;Combo 1;;110;0
C062;Lorenzo da Paz;50;2024-04-30;Combo 2;;100;0
C095;João Lucas Barbosa;52;2024-04-30;Corte a Maquina;;55;0
C197;Dr. Lucca Porto;77;2024-04-30;Corte de Cabelo;;70;0
